mortgage_id,customer_id,origination_date,original_balance,current_balance,mortgage_rate,original_term_years,remaining_term_months,monthly_payment,ltv,property_value,delinquency_flag
M0101580,C0101580,2022-03-25,131000,124000,5.068,30,307,708.69,0.539,230000,0
M0101581,C0101581,2023-02-26,372000,341000,6.594,15,138,3259.77,0.484,704000,0
M0101582,C0101582,2021-09-14,462000,435000,4.406,30,301,2315.15,0.585,743000,0
M0101583,C0101583,2023-07-15,530000,510000,5.747,30,323,3091.93,0.712,716000,0
M0101584,C0101584,2024-09-18,465000,454000,4.695,30,337,2410.27,0.541,839000,0
M0101585,C0101585,2023-04-21,210000,193000,6.821,15,140,1866.59,0.48,402000,0
M0101586,C0101586,2023-01-19,158000,151000,6.286,30,317,976.54,0.503,300000,0
M0101587,C0101587,2020-07-30,525000,488000,5.451,30,287,2964.77,0.662,737000,0
M0101588,C0101588,2021-11-07,401000,356000,5.483,15,122,3272.89,0.451,790000,0
M0101589,C0101589,2023-03-04,419000,385000,7.353,15,138,3849.26,0.581,663000,0
M0101590,C0101590,2020-08-01,760000,706000,6.335,30,287,4721.55,0.573,1232000,1
M0101591,C0101591,2025-09-02,147000,145000,4.669,30,348,759.66,0.609,238000,0
M0101592,C0101592,2021-07-29,807000,759000,6.528,30,299,5115.66,0.663,1145000,0
M0101593,C0101593,2020-02-29,247000,228000,4.881,30,282,1308.04,0.57,400000,0
M0101594,C0101594,2021-07-13,495000,435000,5.668,15,119,4088.83,0.522,834000,1
M0101595,C0101595,2022-02-21,326000,309000,3.192,30,306,1408.42,0.486,636000,0
M0101596,C0101596,2022-07-06,276000,263000,6.396,30,310,1725.67,0.483,544000,0
M0101597,C0101597,2024-09-14,154000,150000,4.763,30,337,804.54,0.688,218000,0
M0101598,C0101598,2024-10-10,234000,229000,5.272,30,337,1295.35,0.722,317000,0
M0101599,C0101599,2024-12-08,414000,406000,3.968,30,339,1968.87,0.696,583000,0
M0101600,C0101600,2020-02-04,391000,361000,5.698,30,281,2268.87,0.623,579000,0
M0101601,C0101601,2023-06-10,528000,508000,5.578,30,321,3023.82,0.581,874000,0
M0101602,C0101602,2019-11-28,232000,195000,4.098,15,99,1727.49,0.528,369000,0
M0101603,C0101603,2022-01-10,476000,450000,5.536,30,304,2713.44,0.753,598000,0
M0101604,C0101604,2021-03-07,339000,295000,5.208,15,114,2717.66,0.677,436000,0
M0101605,C0101605,2020-01-25,450000,415000,6.846,30,281,2947.47,0.513,809000,0
M0101606,C0101606,2022-08-15,424000,404000,4.721,30,312,2204.38,0.51,792000,0
M0101607,C0101607,2025-05-15,259000,255000,6.027,30,345,1557.33,0.535,477000,0
M0101608,C0101608,2020-10-04,372000,346000,3.883,30,289,1750.98,0.742,466000,0
M0101609,C0101609,2023-08-01,413000,398000,5.588,30,323,2367.82,0.603,660000,0
M0101610,C0101610,2024-10-10,486000,475000,5.893,30,337,2880.47,0.501,948000,0
M0101611,C0101611,2024-02-26,696000,675000,5.948,30,330,4149.63,0.486,1389000,0
M0101612,C0101612,2019-10-02,239000,220000,5.369,30,277,1337.44,0.464,474000,0
M0101613,C0101613,2023-03-04,183000,168000,7.405,15,138,1686.57,0.481,349000,0
M0101614,C0101614,2022-03-28,624000,592000,5.103,30,307,3389.16,0.549,1079000,0
M0101615,C0101615,2020-12-12,172000,160000,6.03,30,292,1034.55,0.488,328000,0
M0101616,C0101616,2022-03-23,550000,521000,5.154,30,307,3004.5,0.49,1063000,0
M0101617,C0101617,2024-09-29,208000,203000,4.578,30,337,1063.57,0.58,350000,0
M0101618,C0101618,2025-03-10,239000,235000,4.194,30,342,1167.91,0.728,323000,0
M0101619,C0101619,2020-02-03,315000,291000,4.494,30,281,1594.94,0.669,435000,0
M0101620,C0101620,2024-06-28,159000,155000,6.165,30,334,970.22,0.554,280000,0
M0101621,C0101621,2024-02-28,202000,190000,6.96,15,150,1811.12,0.544,349000,0
M0101622,C0101622,2025-06-14,142000,140000,6.161,30,346,866.12,0.631,222000,0
M0101623,C0101623,2021-03-08,458000,429000,5.131,30,294,2495.44,0.702,611000,0
M0101624,C0101624,2022-08-29,326000,311000,4.809,30,312,1712.18,0.675,461000,0
M0101625,C0101625,2021-11-11,330000,311000,5.681,30,303,1911.35,0.472,659000,0
M0101626,C0101626,2024-08-03,318000,310000,4.355,30,335,1583.98,0.775,400000,0
M0101627,C0101627,2022-05-31,325000,309000,6.472,30,309,2048.24,0.507,609000,0
M0101628,C0101628,2022-05-23,258000,245000,5.906,30,309,1531.28,0.556,441000,0
M0101629,C0101629,2020-08-20,529000,454000,4.435,15,108,4029.26,0.67,678000,0
M0101630,C0101630,2021-06-03,136000,128000,7.141,30,297,917.73,0.601,213000,0
M0101631,C0101631,2022-01-21,159000,150000,4.173,30,305,775.03,0.507,296000,0
M0101632,C0101632,2021-09-04,646000,608000,5.557,30,300,3691.05,0.55,1106000,0
M0101633,C0101633,2021-01-02,375000,350000,6.417,30,292,2349.82,0.48,729000,0
M0101634,C0101634,2024-05-12,119000,116000,6.308,30,333,737.2,0.494,235000,0
M0101635,C0101635,2022-03-01,385000,365000,4.813,30,306,2022.99,0.507,720000,0
M0101636,C0101636,2020-01-18,148000,137000,5.046,30,281,798.66,0.515,266000,0
M0101637,C0101637,2021-05-18,628000,589000,4.449,30,297,3162.98,0.705,836000,0
M0101638,C0101638,2020-09-06,519000,483000,5.741,30,288,3025.78,0.51,947000,0
M0101639,C0101639,2025-05-30,935000,921000,6.402,30,345,5849.7,0.57,1615000,0
M0101640,C0101640,2020-09-01,282000,262000,3.4,30,288,1250.62,0.605,433000,0
M0101641,C0101641,2021-10-30,178000,158000,6.111,15,122,1512.76,0.482,328000,0
M0101642,C0101642,2024-08-10,250000,244000,4.959,30,335,1335.8,0.616,396000,0
M0101643,C0101643,2020-05-14,253000,234000,5.398,30,285,1420.36,0.52,450000,0
M0101644,C0101644,2020-06-07,397000,368000,4.329,30,285,1971.41,0.521,707000,0
M0101645,C0101645,2021-10-18,131000,124000,4.819,30,302,688.82,0.519,239000,0
M0101646,C0101646,2019-12-07,327000,275000,7.692,15,99,3067.12,0.557,494000,0
M0101647,C0101647,2020-10-16,197000,183000,5.128,30,290,1073.0,0.67,273000,0
M0101648,C0101648,2023-03-06,254000,244000,5.488,30,318,1440.27,0.535,456000,0
M0101649,C0101649,2019-10-03,654000,601000,4.494,30,277,3311.39,0.594,1012000,1
M0101650,C0101650,2022-11-06,541000,517000,8.0,30,314,3969.67,0.483,1071000,0
M0101651,C0101651,2024-10-04,472000,461000,6.012,30,337,2833.52,0.489,943000,0
M0101652,C0101652,2024-12-31,451000,442000,5.476,30,340,2553.94,0.501,883000,0
M0101653,C0101653,2021-07-25,287000,270000,6.512,30,299,1816.3,0.587,460000,0
M0101654,C0101654,2024-11-06,320000,313000,5.89,30,338,1895.99,0.499,627000,0
M0101655,C0101655,2020-04-26,149000,138000,5.311,30,284,828.42,0.726,190000,0
M0101656,C0101656,2020-02-15,177000,163000,5.359,30,282,989.38,0.531,307000,0
M0101657,C0101657,2025-07-11,349000,344000,3.807,30,346,1627.58,0.497,692000,0
M0101658,C0101658,2024-09-08,187000,183000,5.098,30,336,1015.09,0.779,235000,0
M0101659,C0101659,2024-08-27,463000,452000,4.944,30,336,2469.66,0.536,843000,0
M0101660,C0101660,2021-06-19,320000,300000,5.853,30,298,1888.42,0.552,543000,0
M0101661,C0101661,2024-03-14,282000,274000,5.267,30,331,1560.19,0.747,367000,0
M0101662,C0101662,2021-09-04,242000,228000,6.254,30,300,1490.67,0.669,341000,0
M0101663,C0101663,2020-06-02,411000,351000,5.61,15,105,3382.25,0.631,556000,0
M0101664,C0101664,2021-09-28,460000,433000,4.575,30,301,2351.3,0.52,832000,0
M0101665,C0101665,2019-11-02,211000,194000,7.138,30,278,1423.4,0.5,388000,0
M0101666,C0101666,2022-10-12,252000,240000,5.075,30,314,1364.36,0.481,499000,0
M0101667,C0101667,2020-03-21,298000,275000,6.11,30,283,1807.79,0.505,545000,0
M0101668,C0101668,2021-01-17,385000,360000,4.058,30,293,1850.95,0.509,707000,0
M0101669,C0101669,2022-11-08,382000,348000,6.347,15,134,3295.58,0.577,603000,0
M0101670,C0101670,2023-12-28,311000,301000,3.7,30,328,1431.48,0.708,425000,1
M0101671,C0101671,2021-09-10,467000,412000,7.631,15,120,4363.99,0.563,732000,0
M0101672,C0101672,2021-01-15,306000,286000,6.253,30,293,1884.69,0.703,407000,0
M0101673,C0101673,2025-01-27,163000,160000,5.261,30,341,901.2,0.521,307000,0
M0101674,C0101674,2023-10-21,640000,618000,6.129,30,326,3890.36,0.609,1014000,0
M0101675,C0101675,2019-10-29,535000,492000,4.106,30,278,2586.97,0.498,987000,0
M0101676,C0101676,2024-11-19,165000,162000,5.277,30,339,913.9,0.5,324000,0
M0101677,C0101677,2020-01-14,358000,330000,6.319,30,281,2220.36,0.609,542000,0
M0101678,C0101678,2024-11-27,628000,615000,6.13,30,339,3817.82,0.696,883000,0
M0101679,C0101679,2022-02-14,281000,266000,5.491,30,306,1593.9,0.66,403000,0
M0101680,C0101680,2023-10-26,482000,466000,5.847,30,326,2842.59,0.535,871000,0
M0101681,C0101681,2024-11-02,571000,559000,6.689,30,338,3680.37,0.684,817000,0
M0101682,C0101682,2024-05-11,375000,365000,6.295,30,332,2319.93,0.648,563000,0
M0101683,C0101683,2020-01-07,957000,882000,3.434,30,280,4262.18,0.54,1634000,0
M0101684,C0101684,2024-01-19,454000,426000,5.491,15,149,3707.39,0.592,719000,0
M0101685,C0101685,2020-04-29,345000,319000,5.521,30,284,1963.42,0.656,486000,0
M0101686,C0101686,2021-11-19,301000,284000,4.124,30,303,1458.62,0.586,485000,0
M0101687,C0101687,2019-10-04,320000,268000,4.339,15,97,2421.73,0.529,507000,0
M0101688,C0101688,2022-12-03,247000,236000,7.147,30,315,1667.75,0.549,430000,0
M0101689,C0101689,2022-08-26,188000,179000,4.701,30,312,975.15,0.613,292000,0
M0101690,C0101690,2025-03-18,209000,205000,5.034,30,343,1126.3,0.528,388000,0
M0101691,C0101691,2023-08-11,305000,283000,4.62,15,143,2351.98,0.651,435000,0
M0101692,C0101692,2022-02-18,490000,438000,5.955,15,126,4123.0,0.549,798000,0
M0101693,C0101693,2023-06-09,386000,371000,5.807,30,321,2266.59,0.519,715000,0
M0101694,C0101694,2024-08-30,357000,349000,7.632,30,336,2528.54,0.674,518000,0
M0101695,C0101695,2022-09-19,946000,858000,4.91,15,133,7436.63,0.636,1350000,0
M0101696,C0101696,2019-11-03,760000,699000,6.076,30,278,4593.79,0.547,1277000,0
M0101697,C0101697,2020-03-24,208000,192000,3.424,30,283,925.21,0.558,344000,0
M0101698,C0101698,2023-07-01,466000,449000,3.94,30,322,2208.67,0.491,915000,0
M0101699,C0101699,2024-12-04,181000,177000,6.965,30,339,1199.95,0.527,336000,0
M0101700,C0101700,2025-08-13,375000,370000,6.716,30,348,2423.77,0.667,555000,0
M0101701,C0101701,2021-10-22,165000,156000,5.988,30,302,987.99,0.696,224000,0
M0101702,C0101702,2021-07-27,242000,228000,6.739,30,299,1567.84,0.655,348000,0
M0101703,C0101703,2020-03-17,448000,414000,4.317,30,283,2221.5,0.595,696000,0
M0101704,C0101704,2022-03-22,261000,247000,7.318,30,307,1792.53,0.718,344000,0
M0101705,C0101705,2024-01-21,191000,185000,4.362,30,329,952.17,0.668,277000,0
M0101706,C0101706,2025-07-18,232000,226000,5.857,15,167,1939.87,0.526,430000,0
M0101707,C0101707,2022-07-19,204000,184000,8.0,15,131,1949.53,0.536,343000,0
M0101708,C0101708,2023-12-21,403000,390000,4.53,30,328,2049.13,0.757,515000,0
M0101709,C0101709,2020-12-07,598000,558000,6.983,30,291,3971.68,0.742,752000,0
M0101710,C0101710,2021-10-31,297000,280000,6.563,30,302,1889.56,0.613,457000,0
M0101711,C0101711,2022-08-11,548000,522000,4.913,30,311,2912.71,0.744,702000,0
M0101712,C0101712,2021-03-31,246000,230000,7.799,30,295,1770.71,0.632,364000,0
M0101713,C0101713,2022-07-14,312000,297000,4.497,30,311,1580.3,0.669,444000,0
M0101714,C0101714,2021-10-23,800000,754000,5.46,30,302,4522.26,0.584,1290000,0
M0101715,C0101715,2021-02-06,300000,280000,6.206,30,293,1838.58,0.56,500000,0
M0101716,C0101716,2025-04-10,560000,551000,5.395,30,343,3142.82,0.558,987000,0
M0101717,C0101717,2024-09-16,229000,224000,8.0,30,337,1680.32,0.624,359000,0
M0101718,C0101718,2022-10-27,324000,309000,4.116,30,314,1568.57,0.561,551000,0
M0101719,C0101719,2021-05-30,213000,200000,7.28,30,297,1457.37,0.548,365000,1
M0101720,C0101720,2023-03-12,339000,325000,3.011,30,318,1431.25,0.64,508000,0
M0101721,C0101721,2020-03-20,369000,341000,2.8,30,283,1516.2,0.629,542000,0
M0101722,C0101722,2019-10-31,478000,401000,5.558,15,98,3920.39,0.479,837000,0
M0101723,C0101723,2025-01-31,245000,240000,6.311,30,341,1518.24,0.69,348000,0
M0101724,C0101724,2021-09-19,301000,284000,7.139,30,301,2030.74,0.728,390000,0
M0101725,C0101725,2025-05-03,594000,585000,7.269,30,344,4059.78,0.764,766000,0
M0101726,C0101726,2020-12-31,179000,167000,5.72,30,292,1041.19,0.621,269000,0
M0101727,C0101727,2025-03-04,95000,93000,6.048,30,342,572.51,0.495,188000,0
M0101728,C0101728,2025-01-31,236000,232000,5.767,30,341,1379.78,0.607,382000,0
M0101729,C0101729,2021-04-15,445000,417000,7.179,30,296,3014.28,0.631,661000,0
M0101730,C0101730,2023-04-28,342000,329000,4.141,30,320,1660.68,0.549,599000,0
M0101731,C0101731,2023-05-09,203000,195000,4.769,30,320,1061.27,0.709,275000,0
M0101732,C0101732,2023-02-11,340000,326000,6.442,30,318,2136.08,0.504,647000,0
M0101733,C0101733,2022-11-29,273000,249000,6.658,15,135,2401.9,0.457,545000,0
M0101734,C0101734,2021-09-03,150000,141000,6.98,30,300,995.94,0.547,258000,0
M0101735,C0101735,2021-04-30,276000,259000,5.422,30,296,1553.62,0.7,370000,0
M0101736,C0101736,2019-12-24,476000,439000,4.952,30,280,2541.33,0.475,925000,0
M0101737,C0101737,2022-07-24,285000,258000,6.274,15,131,2447.38,0.679,380000,0
M0101738,C0101738,2020-08-19,154000,143000,4.294,30,288,761.56,0.688,208000,0
M0101739,C0101739,2022-02-05,777000,735000,7.333,30,305,5344.32,0.529,1389000,0
M0101740,C0101740,2025-04-15,199000,196000,4.947,30,344,1061.84,0.549,357000,0
M0101741,C0101741,2020-08-06,395000,367000,5.196,30,287,2168.01,0.654,561000,0
M0101742,C0101742,2023-01-24,498000,477000,6.326,30,317,3090.93,0.543,878000,0
M0101743,C0101743,2022-12-28,405000,387000,4.701,30,316,2100.73,0.491,788000,0
M0101744,C0101744,2020-09-04,292000,271000,4.236,30,288,1434.07,0.495,548000,0
M0101745,C0101745,2020-06-14,132000,122000,6.768,30,286,857.73,0.639,191000,0
M0101746,C0101746,2019-09-23,589000,493000,4.353,15,97,4461.69,0.555,888000,0
M0101747,C0101747,2022-07-24,183000,165000,5.786,15,131,1523.18,0.455,363000,0
M0101748,C0101748,2023-01-14,533000,510000,5.524,30,317,3034.35,0.599,852000,0
M0101749,C0101749,2023-04-15,571000,548000,3.411,30,320,2535.76,0.507,1081000,0
M0101750,C0101750,2023-09-04,178000,165000,4.349,15,144,1347.99,0.727,227000,0
M0101751,C0101751,2024-02-18,177000,172000,5.89,30,330,1048.72,0.761,226000,0
M0101752,C0101752,2023-10-15,269000,260000,6.856,30,326,1763.72,0.703,370000,0
M0101753,C0101753,2021-04-26,519000,486000,4.662,30,296,2679.89,0.644,755000,0
M0101754,C0101754,2023-11-30,243000,227000,4.525,15,147,1862.04,0.488,465000,0
M0101755,C0101755,2021-12-19,343000,324000,6.194,30,304,2099.43,0.695,466000,0
M0101756,C0101756,2024-03-26,255000,240000,6.382,15,151,2204.82,0.504,476000,0
M0101757,C0101757,2020-11-07,485000,452000,6.527,30,290,3074.15,0.527,858000,0
M0101758,C0101758,2023-03-05,239000,229000,5.743,30,318,1393.68,0.598,383000,0
M0101759,C0101759,2022-06-02,229000,218000,4.916,30,309,1217.59,0.58,376000,0
M0101760,C0101760,2019-11-13,196000,180000,6.362,30,279,1221.12,0.545,330000,0
M0101761,C0101761,2020-07-01,193000,179000,5.408,30,286,1084.72,0.628,285000,0
M0101762,C0101762,2023-09-13,558000,539000,6.238,30,325,3431.35,0.523,1031000,1
M0101763,C0101763,2023-12-22,274000,265000,4.929,30,328,1459.02,0.703,377000,0
M0101764,C0101764,2022-05-31,204000,194000,5.269,30,309,1128.9,0.693,280000,0
M0101765,C0101765,2021-04-26,142000,133000,6.089,30,296,859.5,0.547,243000,0
M0101766,C0101766,2019-11-23,286000,263000,3.237,30,279,1242.65,0.617,426000,0
M0101767,C0101767,2023-05-04,217000,209000,6.973,30,320,1439.77,0.763,274000,0
M0101768,C0101768,2022-03-21,198000,188000,5.445,30,307,1117.4,0.548,343000,0
M0101769,C0101769,2025-01-05,223000,214000,2.8,15,160,1518.64,0.518,413000,0
M0101770,C0101770,2021-04-25,348000,326000,5.686,30,296,2016.71,0.536,608000,0
M0101771,C0101771,2022-07-12,183000,165000,5.023,15,130,1449.35,0.561,294000,0
M0101772,C0101772,2021-10-22,281000,249000,4.353,15,122,2128.58,0.501,497000,0
M0101773,C0101773,2024-04-23,510000,496000,7.654,30,332,3619.93,0.615,806000,0
M0101774,C0101774,2023-02-14,249000,239000,6.421,30,318,1560.94,0.555,431000,0
M0101775,C0101775,2025-04-29,193000,190000,5.326,30,344,1074.86,0.629,302000,0
M0101776,C0101776,2023-07-26,556000,536000,5.56,30,323,3177.87,0.536,1000000,0
M0101777,C0101777,2023-07-09,314000,302000,5.794,30,322,1841.2,0.489,617000,0
M0101778,C0101778,2022-12-18,300000,287000,3.709,30,316,1382.38,0.529,543000,0
M0101779,C0101779,2019-11-02,425000,391000,8.0,30,278,3118.5,0.542,721000,0
M0101780,C0101780,2021-12-31,314000,297000,5.549,30,304,1792.52,0.696,427000,0
M0101781,C0101781,2020-05-02,339000,314000,7.489,30,284,2367.78,0.702,447000,0
M0101782,C0101782,2024-06-29,149000,145000,4.567,30,334,760.9,0.771,188000,0
M0101783,C0101783,2019-10-28,215000,181000,6.145,15,98,1831.18,0.52,348000,0
M0101784,C0101784,2022-01-27,832000,787000,4.198,30,305,4067.65,0.651,1209000,0
M0101785,C0101785,2025-07-11,195000,192000,2.8,30,346,801.24,0.714,269000,0
M0101786,C0101786,2020-07-09,339000,290000,6.495,15,106,2952.12,0.593,489000,0
M0101787,C0101787,2024-10-12,783000,766000,5.714,30,338,4551.48,0.496,1545000,0
M0101788,C0101788,2020-11-13,462000,431000,4.917,30,291,2456.73,0.659,654000,0
M0101789,C0101789,2024-04-15,379000,368000,2.8,30,332,1557.29,0.59,624000,0
M0101790,C0101790,2021-08-20,220000,207000,4.982,30,300,1178.59,0.474,437000,0
M0101791,C0101791,2021-04-12,240000,225000,5.801,30,296,1408.36,0.694,324000,0
M0101792,C0101792,2024-12-25,281000,275000,4.315,30,340,1393.06,0.684,402000,0
M0101793,C0101793,2019-10-31,388000,357000,5.645,30,278,2238.45,0.543,657000,0
M0101794,C0101794,2020-05-18,619000,573000,4.802,30,285,3248.43,0.516,1111000,0
M0101795,C0101795,2023-04-06,348000,334000,4.178,30,319,1697.31,0.508,658000,0
M0101796,C0101796,2024-03-16,246000,239000,5.343,30,331,1372.63,0.557,429000,0
M0101797,C0101797,2022-03-13,312000,296000,3.113,30,307,1334.5,0.747,396000,0
M0101798,C0101798,2020-12-13,425000,397000,6.052,30,292,2562.32,0.662,600000,0
M0101799,C0101799,2025-03-02,388000,381000,5.608,30,342,2229.38,0.591,645000,0
M0101800,C0101800,2024-10-12,289000,283000,6.165,30,338,1763.48,0.729,388000,0
M0101801,C0101801,2021-12-04,187000,166000,6.741,15,123,1653.85,0.656,253000,0
M0101802,C0101802,2023-12-23,562000,526000,5.222,15,148,4509.52,0.503,1045000,0
M0101803,C0101803,2020-04-19,288000,245000,2.8,15,104,1961.29,0.468,523000,0
M0101804,C0101804,2022-06-13,371000,353000,5.218,30,310,2041.33,0.679,520000,0
M0101805,C0101805,2021-09-29,234000,220000,4.24,30,301,1149.77,0.58,379000,0
M0101806,C0101806,2023-08-07,231000,223000,7.076,30,323,1548.66,0.487,458000,0
M0101807,C0101807,2021-10-12,420000,396000,5.092,30,302,2278.32,0.557,711000,0
M0101808,C0101808,2024-02-27,174000,169000,6.425,30,330,1091.23,0.542,312000,0
M0101809,C0101809,2022-10-10,183000,175000,7.107,30,313,1230.68,0.549,319000,0
M0101810,C0101810,2025-07-24,697000,688000,4.678,30,347,3605.69,0.631,1090000,0
M0101811,C0101811,2022-12-31,495000,474000,5.583,30,316,2836.39,0.514,922000,0
M0101812,C0101812,2021-02-07,404000,378000,5.543,30,293,2304.78,0.715,529000,0
M0101813,C0101813,2023-06-25,192000,185000,7.927,30,322,1399.07,0.566,327000,0
M0101814,C0101814,2025-05-07,366000,360000,6.893,30,344,2408.76,0.63,571000,0
M0101815,C0101815,2020-10-11,316000,294000,4.329,30,290,1569.18,0.488,602000,0
M0101816,C0101816,2023-12-17,263000,255000,4.828,30,328,1384.32,0.565,451000,0
M0101817,C0101817,2021-10-31,313000,295000,4.99,30,302,1678.34,0.648,455000,0
M0101818,C0101818,2021-05-23,160000,150000,4.607,30,297,820.9,0.514,292000,0
M0101819,C0101819,2023-11-25,116000,112000,5.152,30,327,633.53,0.626,179000,0
M0101820,C0101820,2023-12-07,380000,368000,4.917,30,327,2020.69,0.529,696000,0
M0101821,C0101821,2022-08-04,355000,321000,5.54,15,131,2908.19,0.677,474000,0
M0101822,C0101822,2022-11-27,372000,356000,5.373,30,315,2082.63,0.628,567000,0
M0101823,C0101823,2025-01-01,482000,472000,6.769,30,340,3132.33,0.584,808000,0
M0101824,C0101824,2025-03-15,423000,408000,4.662,15,163,3271.05,0.717,569000,0
M0101825,C0101825,2025-06-03,689000,679000,3.664,30,345,3157.34,0.605,1122000,0
M0101826,C0101826,2023-10-21,591000,571000,4.957,30,326,3157.1,0.506,1129000,0
M0101827,C0101827,2024-11-17,337000,330000,4.825,30,339,1773.22,0.755,437000,0
M0101828,C0101828,2021-02-26,355000,309000,7.121,15,114,3214.9,0.552,560000,0
M0101829,C0101829,2020-06-30,367000,340000,6.43,30,286,2302.82,0.502,677000,0
M0101830,C0101830,2020-12-03,152000,142000,6.928,30,291,1003.92,0.696,204000,0
M0101831,C0101831,2024-02-26,519000,504000,6.559,30,330,3300.6,0.753,669000,0
M0101832,C0101832,2023-09-11,439000,424000,3.33,30,324,1929.88,0.599,708000,0
M0101833,C0101833,2019-12-03,143000,132000,4.562,30,279,729.84,0.471,280000,0
M0101834,C0101834,2024-11-23,711000,696000,3.852,30,339,3334.04,0.562,1239000,0
M0101835,C0101835,2023-09-02,265000,256000,7.224,30,324,1803.1,0.51,502000,0
M0101836,C0101836,2023-01-13,308000,295000,6.424,30,317,1931.4,0.49,602000,0
M0101837,C0101837,2023-03-29,305000,293000,5.938,30,319,1816.49,0.587,499000,0
M0101838,C0101838,2020-01-22,301000,278000,4.874,30,281,1592.73,0.709,392000,0
M0101839,C0101839,2020-10-29,1085000,936000,4.999,15,110,8579.55,0.65,1440000,0
M0101840,C0101840,2019-10-21,288000,265000,4.554,30,278,1468.51,0.515,515000,0
M0101841,C0101841,2024-05-09,279000,271000,6.215,30,332,1711.51,0.556,487000,0
M0101842,C0101842,2025-04-16,331000,320000,5.614,15,164,2724.61,0.679,471000,0
M0101843,C0101843,2020-03-30,214000,198000,6.263,30,283,1319.44,0.509,389000,0
