customer_id,timestamp,branch_id,interaction_type,banker_note,mortgage_discussion_flag,rate_discussion_flag,refinancing_discussion_flag
C0107517,2026-06-19 01:25:02.517131,B006,TELLER,Signed paperwork for savings account.,0,0,0
C0107530,2026-08-20 03:28:41.166232,B002,GENERAL,Signed paperwork for savings account.,0,0,0
C0107544,2026-08-16 08:48:45.076159,B097,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0107547,2026-07-04 20:52:30.792952,B030,TELLER,Client came in to update address on file.,0,0,0
C0107551,2026-07-18 18:58:14.217702,B070,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0107553,2026-08-31 07:01:13.830517,B012,GENERAL,Client came in to update address on file.,0,0,0
C0107563,2026-09-01 02:11:22.957370,B062,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0107570,2026-07-21 22:18:54.462671,B041,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0107572,2026-09-10 21:55:59.758192,B061,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107586,2026-07-10 22:45:09.429163,B015,TELLER,Client came in to update address on file.,0,0,0
C0107599,2026-08-31 09:55:22.759114,B039,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107606,2026-08-25 02:59:25.468600,B099,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107608,2026-06-17 03:59:20.640495,B107,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0107612,2026-08-10 15:03:10.865695,B026,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0107618,2026-06-30 11:36:20.840976,B084,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0107622,2026-06-16 00:27:58.574584,B058,GENERAL,Signed paperwork for savings account.,0,0,0
C0107625,2026-06-22 18:29:25.474748,B002,TELLER,Signed paperwork for savings account.,0,0,0
C0107626,2026-07-08 21:44:43.686287,B102,GENERAL,Client came in to update address on file.,0,0,0
C0107631,2026-08-18 01:02:09.002271,B042,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0107640,2026-08-05 19:23:56.091279,B109,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0107645,2026-08-03 22:05:45.218910,B039,TELLER,Client came in to update address on file.,0,0,0
C0107652,2026-07-28 03:58:52.356761,B021,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0107659,2026-07-01 16:03:11.608138,B046,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0107663,2026-08-08 07:01:51.773962,B030,GENERAL,Client came in to update address on file.,0,0,0
C0107665,2026-07-25 21:47:41.930471,B028,GENERAL,Signed paperwork for savings account.,0,0,0
C0107676,2026-08-11 18:13:57.176546,B072,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0107682,2026-09-08 04:00:28.307439,B058,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0107684,2026-09-05 05:36:22.359336,B022,TELLER,Discussed CD options.,0,0,0
C0107686,2026-08-18 18:20:11.620229,B044,TELLER,Client came in to update address on file.,0,0,0
C0107692,2026-07-09 07:30:10.232980,B100,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107695,2026-06-17 15:22:20.379846,B073,TELLER,Client came in to update address on file.,0,0,0
C0107701,2026-09-10 11:20:48.920753,B070,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107703,2026-07-13 03:08:19.017125,B095,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107706,2026-07-01 01:03:08.105531,B101,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0107722,2026-07-13 20:28:06.529338,B070,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107723,2026-08-29 01:37:30.350575,B007,GENERAL,Client came in to update address on file.,0,0,0
C0107732,2026-07-27 09:35:36.613316,B093,GENERAL,Discussed CD options.,0,0,0
C0107741,2026-08-28 07:59:25.994345,B108,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0107742,2026-09-04 04:01:25.690649,B099,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0107745,2026-08-29 13:11:01.195666,B056,GENERAL,Discussed CD options.,0,0,0
C0107749,2026-06-15 13:07:50.400556,B001,GENERAL,Discussed CD options.,0,0,0
C0107754,2026-07-13 22:36:47.807779,B018,GENERAL,Discussed CD options.,0,0,0
C0107758,2026-08-28 13:02:03.601460,B096,GENERAL,Discussed CD options.,0,0,0
C0107766,2026-08-31 12:12:25.634970,B032,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0107773,2026-09-06 17:09:37.419344,B013,TELLER,Client came in to update address on file.,0,0,0
C0107782,2026-07-25 16:08:03.110190,B077,GENERAL,Discussed CD options.,0,0,0
C0107783,2026-07-07 20:49:48.424568,B002,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0107804,2026-06-19 01:02:24.265628,B087,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107806,2026-09-09 22:47:59.803037,B022,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0107811,2026-06-29 00:22:03.663303,B002,TELLER,Client came in to update address on file.,0,0,0
C0107814,2026-08-05 13:09:00.088916,B101,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0107827,2026-07-26 19:50:28.779842,B085,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107829,2026-06-27 05:43:06.025804,B003,TELLER,Client came in to update address on file.,0,0,0
C0107831,2026-07-17 07:59:17.818818,B040,GENERAL,Discussed CD options.,0,0,0
C0107844,2026-08-17 14:59:53.867405,B076,TELLER,Discussed CD options.,0,0,0
C0107848,2026-09-10 10:04:37.824328,B028,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0107851,2026-07-06 15:46:54.447759,B060,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0107863,2026-06-25 20:45:25.482632,B041,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107869,2026-08-19 09:19:27.823884,B009,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0107900,2026-07-03 03:09:49.827378,B078,TELLER,Discussed CD options.,0,0,0
C0107920,2026-08-14 15:04:57.854608,B057,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107925,2026-06-14 12:20:21.496398,B063,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0107926,2026-06-26 20:49:44.756802,B065,GENERAL,Signed paperwork for savings account.,0,0,0
C0107928,2026-07-28 17:52:46.400615,B110,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107932,2026-06-25 17:30:17.141833,B052,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0107944,2026-08-03 16:42:57.827364,B081,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0107950,2026-08-08 20:26:48.542413,B026,GENERAL,Client came in to update address on file.,0,0,0
C0107951,2026-07-13 23:30:49.159305,B048,GENERAL,Signed paperwork for savings account.,0,0,0
C0107954,2026-08-02 21:33:44.371551,B062,GENERAL,Signed paperwork for savings account.,0,0,0
C0107962,2026-06-15 09:09:20.301021,B029,GENERAL,Discussed CD options.,0,0,0
C0107974,2026-07-19 18:15:11.112063,B009,TELLER,Client came in to update address on file.,0,0,0
C0107989,2026-07-25 05:10:13.959367,B027,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0107998,2026-08-30 08:03:17.892885,B026,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0107999,2026-08-29 21:14:09.388886,B118,GENERAL,Discussed CD options.,0,0,0
C0108006,2026-08-17 21:24:38.090557,B020,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108007,2026-06-16 10:08:53.629796,B066,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0108012,2026-08-05 09:31:15.470758,B087,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0108019,2026-06-20 09:00:20.850331,B098,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0108025,2026-08-01 00:37:27.572937,B119,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0108027,2026-07-08 16:52:48.985033,B100,GENERAL,Client came in to update address on file.,0,0,0
C0108032,2026-08-09 11:05:30.291844,B095,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0108047,2026-08-09 21:24:59.527432,B004,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108054,2026-08-03 15:22:11.307028,B038,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0108062,2026-08-24 15:03:44.011339,B024,GENERAL,Signed paperwork for savings account.,0,0,0
C0108073,2026-07-09 01:01:48.045160,B014,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0108092,2026-08-09 12:35:50.793179,B039,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0108093,2026-06-29 02:40:51.925696,B109,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0108098,2026-08-27 22:39:05.202708,B025,GENERAL,Signed paperwork for savings account.,0,0,0
C0108099,2026-08-26 11:37:25.755870,B053,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0108100,2026-08-20 16:03:46.479480,B061,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0108101,2026-06-22 05:33:49.594862,B059,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0108110,2026-07-28 21:11:45.731011,B090,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0108120,2026-07-26 06:53:08.398222,B106,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0108128,2026-07-01 05:24:49.931779,B106,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108131,2026-07-07 09:30:09.927126,B043,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0108135,2026-08-14 04:25:11.193010,B115,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0108140,2026-06-21 05:33:03.901253,B031,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0108169,2026-08-15 04:12:09.478324,B022,TELLER,Client came in to update address on file.,0,0,0
C0108170,2026-09-09 23:21:52.775905,B010,GENERAL,Discussed CD options.,0,0,0
C0108175,2026-09-06 11:30:33.640114,B062,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0108183,2026-08-21 21:04:00.867814,B110,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108191,2026-08-14 01:52:04.512514,B039,GENERAL,Client came in to update address on file.,0,0,0
C0108209,2026-09-01 15:44:13.437182,B081,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0108213,2026-08-13 15:57:27.184904,B034,TELLER,Discussed CD options.,0,0,0
C0108219,2026-07-12 08:15:50.312826,B021,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0108226,2026-06-15 04:50:41.612968,B085,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108238,2026-08-25 23:37:53.692325,B104,TELLER,Discussed CD options.,0,0,0
C0108253,2026-07-29 03:11:42.595220,B036,TELLER,Discussed CD options.,0,0,0
C0108254,2026-09-04 15:29:50.455588,B106,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0108259,2026-06-18 13:48:41.719092,B061,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0108261,2026-06-18 23:48:32.139467,B072,GENERAL,Discussed CD options.,0,0,0
C0108270,2026-06-19 14:13:53.299244,B052,TELLER,Client came in to update address on file.,0,0,0
C0108279,2026-06-16 08:35:02.944573,B050,GENERAL,Discussed CD options.,0,0,0
C0108281,2026-06-22 05:29:11.769993,B038,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0108284,2026-08-07 15:35:23.968474,B070,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0108288,2026-08-01 12:59:53.424307,B109,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0108289,2026-08-01 19:17:38.038562,B099,TELLER,Client came in to update address on file.,0,0,0
C0108291,2026-08-25 02:11:20.856687,B029,TELLER,Client came in to update address on file.,0,0,0
C0108295,2026-07-20 23:28:20.349530,B082,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0108309,2026-08-24 17:20:02.261934,B050,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0108310,2026-08-24 00:17:37.734679,B083,TELLER,Client came in to update address on file.,0,0,0
C0108324,2026-07-16 17:49:31.380130,B022,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108327,2026-08-14 04:57:44.974117,B076,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108328,2026-06-15 00:58:33.958580,B085,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0108331,2026-07-16 19:10:27.760305,B104,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108338,2026-07-30 12:12:41.381169,B061,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0108347,2026-08-29 11:57:45.332672,B016,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108362,2026-07-13 12:58:10.735597,B072,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108372,2026-09-08 04:05:49.013860,B061,TELLER,Discussed CD options.,0,0,0
C0108377,2026-08-02 12:40:07.927899,B071,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108383,2026-08-17 19:40:41.745643,B059,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0108386,2026-09-02 21:18:16.880460,B070,TELLER,Signed paperwork for savings account.,0,0,0
C0108395,2026-07-04 08:49:43.034723,B070,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0108401,2026-08-03 01:27:13.116484,B003,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0108403,2026-08-24 10:12:15.778608,B015,TELLER,Signed paperwork for savings account.,0,0,0
C0108408,2026-08-07 15:32:25.800471,B019,GENERAL,Discussed CD options.,0,0,0
C0108413,2026-06-25 18:17:07.024313,B060,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108417,2026-08-27 10:58:57.548379,B030,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0108418,2026-08-15 11:33:19.577919,B035,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0108438,2026-07-12 04:39:35.081561,B021,TELLER,Client came in to update address on file.,0,0,0
C0108440,2026-07-17 14:19:23.096411,B028,GENERAL,Client came in to update address on file.,0,0,0
C0108448,2026-08-14 15:07:34.438006,B027,GENERAL,Client came in to update address on file.,0,0,0
C0108470,2026-07-09 06:26:52.215036,B008,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108472,2026-06-20 14:05:42.722703,B099,GENERAL,Client came in to update address on file.,0,0,0
C0108475,2026-08-26 23:03:36.016462,B110,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0108479,2026-06-18 01:37:51.313842,B067,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108483,2026-07-19 13:05:38.148473,B116,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108488,2026-08-28 04:19:58.219357,B076,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0108489,2026-08-01 17:23:59.907766,B086,GENERAL,Discussed CD options.,0,0,0
C0108496,2026-07-02 00:52:40.354427,B046,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0108510,2026-06-15 23:11:57.521636,B079,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108511,2026-07-01 04:12:19.179939,B048,GENERAL,Signed paperwork for savings account.,0,0,0
C0108516,2026-07-19 16:24:39.887052,B021,TELLER,Signed paperwork for savings account.,0,0,0
C0108521,2026-08-05 05:19:09.885018,B045,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108533,2026-08-14 19:45:21.134588,B106,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108535,2026-08-15 03:24:28.615505,B115,GENERAL,Discussed CD options.,0,0,0
C0108536,2026-07-06 06:27:29.347688,B017,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108542,2026-08-03 08:45:03.635920,B034,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0108555,2026-08-03 20:53:29.927106,B051,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0108561,2026-08-07 15:16:57.227853,B066,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0108563,2026-07-08 06:16:50.811147,B081,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0108570,2026-07-12 02:12:05.092016,B010,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0108581,2026-09-09 01:15:33.981794,B112,GENERAL,Discussed CD options.,0,0,0
C0108586,2026-07-19 06:07:14.435376,B005,TELLER,Signed paperwork for savings account.,0,0,0
C0108590,2026-07-25 18:14:10.036396,B099,TELLER,Signed paperwork for savings account.,0,0,0
C0108596,2026-08-09 20:54:18.591796,B116,GENERAL,Discussed CD options.,0,0,0
C0108605,2026-08-20 09:54:56.235028,B111,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0108606,2026-07-01 13:00:23.020253,B076,GENERAL,Discussed CD options.,0,0,0
C0108607,2026-08-17 06:30:44.010192,B062,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0108611,2026-08-10 10:17:24.272981,B056,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0108615,2026-08-06 05:58:08.545536,B097,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108616,2026-06-27 21:26:29.636156,B049,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108619,2026-06-19 23:46:12.481540,B058,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0108647,2026-06-14 19:10:04.297710,B041,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0108648,2026-07-03 13:24:17.272553,B029,TELLER,Signed paperwork for savings account.,0,0,0
C0108649,2026-08-08 17:14:38.385618,B074,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0108652,2026-08-09 15:45:20.613302,B052,TELLER,Client came in to update address on file.,0,0,0
C0108657,2026-09-05 11:18:42.560861,B060,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0108661,2026-07-29 22:42:25.111523,B006,GENERAL,Client came in to update address on file.,0,0,0
C0108664,2026-09-02 10:21:25.387823,B086,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108665,2026-07-19 01:48:30.539569,B010,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0108668,2026-07-13 03:25:02.004481,B025,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108670,2026-06-19 20:44:09.094035,B054,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0108675,2026-08-06 16:17:34.683308,B059,GENERAL,Discussed CD options.,0,0,0
C0108698,2026-07-19 00:09:10.093021,B115,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0108707,2026-09-07 19:03:34.917323,B006,TELLER,Signed paperwork for savings account.,0,0,0
C0108709,2026-07-24 23:21:26.319626,B106,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0108711,2026-08-17 04:20:47.806483,B106,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0108714,2026-06-13 10:13:39.511017,B051,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0108716,2026-09-04 07:36:14.010847,B094,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0108717,2026-08-13 15:16:48.533627,B052,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108733,2026-08-31 06:03:11.105744,B092,TELLER,Discussed CD options.,0,0,0
C0108735,2026-09-04 20:53:00.537358,B012,TELLER,Client came in to update address on file.,0,0,0
C0108745,2026-08-27 19:02:20.453883,B119,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0108752,2026-09-08 12:33:51.439634,B052,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0108757,2026-08-20 04:15:03.183636,B059,GENERAL,Discussed CD options.,0,0,0
C0108762,2026-07-08 13:59:15.228047,B071,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0108764,2026-08-14 06:25:36.904629,B073,GENERAL,Signed paperwork for savings account.,0,0,0
C0108771,2026-07-19 02:19:16.562495,B073,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0108778,2026-09-09 05:09:49.620375,B050,TELLER,Client came in to update address on file.,0,0,0
C0108786,2026-08-30 11:57:05.294562,B112,TELLER,Client came in to update address on file.,0,0,0
C0108799,2026-08-11 20:25:34.048216,B089,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0108806,2026-06-15 14:03:06.390953,B021,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0108812,2026-08-10 12:55:46.800707,B054,TELLER,Discussed CD options.,0,0,0
C0108827,2026-06-30 17:54:04.781930,B049,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108828,2026-06-25 10:23:40.684693,B053,GENERAL,Client came in to update address on file.,0,0,0
C0108832,2026-07-28 08:03:56.968631,B034,TELLER,Discussed CD options.,0,0,0
C0108835,2026-08-14 09:31:09.904353,B096,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108837,2026-07-18 07:55:00.343355,B101,GENERAL,Signed paperwork for savings account.,0,0,0
C0108857,2026-07-05 20:16:05.114286,B092,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0108869,2026-06-20 11:20:13.652560,B106,GENERAL,Discussed CD options.,0,0,0
C0108870,2026-08-10 07:21:27.234482,B118,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0108881,2026-09-05 16:27:09.776827,B103,GENERAL,Discussed CD options.,0,0,0
C0108886,2026-07-22 19:52:17.851379,B006,GENERAL,Signed paperwork for savings account.,0,0,0
C0108887,2026-07-16 18:39:38.393852,B080,GENERAL,Discussed CD options.,0,0,0
C0108891,2026-07-29 19:26:27.283236,B102,TELLER,Client came in to update address on file.,0,0,0
C0108896,2026-09-09 04:49:55.925083,B076,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108899,2026-08-15 23:52:59.095495,B060,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0108907,2026-07-22 05:01:28.274913,B052,GENERAL,Signed paperwork for savings account.,0,0,0
C0108909,2026-08-17 04:50:46.330244,B057,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0108919,2026-08-12 11:09:43.875203,B022,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0108932,2026-07-21 13:16:30.556003,B010,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0108935,2026-08-22 15:07:41.165039,B102,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0108938,2026-07-04 04:42:55.394094,B016,TELLER,Client came in to update address on file.,0,0,0
C0108953,2026-08-25 14:40:52.880676,B117,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0108962,2026-08-04 22:38:00.074580,B100,GENERAL,Signed paperwork for savings account.,0,0,0
C0108966,2026-08-09 15:02:10.902425,B109,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0108971,2026-08-11 07:08:08.081762,B034,TELLER,Discussed CD options.,0,0,0
C0108987,2026-06-14 03:44:19.138755,B012,TELLER,Client came in to update address on file.,0,0,0
C0108988,2026-07-29 13:07:12.058200,B016,GENERAL,Signed paperwork for savings account.,0,0,0
C0108994,2026-07-07 17:23:30.599757,B005,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0108995,2026-08-10 19:00:23.834060,B014,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0108996,2026-08-28 23:09:39.912128,B070,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0108999,2026-08-27 06:30:36.253202,B006,GENERAL,Client came in to update address on file.,0,0,0
C0109006,2026-07-02 01:23:14.047828,B103,TELLER,Client came in to update address on file.,0,0,0
C0109018,2026-06-23 15:58:17.731961,B067,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0109019,2026-07-03 01:58:40.823001,B103,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109027,2026-08-26 22:58:44.643925,B024,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0109037,2026-06-18 01:21:39.196137,B081,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0109045,2026-07-21 23:24:16.745148,B075,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109047,2026-06-23 13:42:55.423514,B019,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0109051,2026-08-03 05:20:57.087940,B034,GENERAL,Signed paperwork for savings account.,0,0,0
C0109055,2026-09-01 06:39:04.751801,B012,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109059,2026-07-17 04:52:34.078808,B063,GENERAL,Discussed CD options.,0,0,0
C0109062,2026-08-20 22:06:12.839874,B119,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109066,2026-07-12 11:40:54.329625,B068,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
